交易編號,會員卡號,店號,交易日期,小分類名稱,貨號,貨名,數量,售價,金額,總金額,,,1/1/10 
12455,4211,4001,00991229,510806  ,0000010030318,99元均一品(日用品)                      ,1,78.00,78,1982,,,
12455,4211,4001,00991229,510806  ,0000010030318,99元均一品(日用品)                      ,1,78.00,78,1982,,,
12455,4211,4001,00991229,510806  ,0000010030318,99元均一品(日用品)                      ,1,78.00,78,1982,,,
12455,4211,4001,00991229,530101  ,0000010074784,池上芋香香米-1.5kg                      ,1,141.00,141,1982,,,
12456,4211,4001,00991229,110103  ,0000000017432,台灣基隆沙魚煙(切片)                    ,1,77.00,77,2177,,,
12456,4211,4001,00991229,110103  ,0000000017432,台灣基隆沙魚煙(切片)                    ,-1,77.00,-77,2177,,,
12456,4211,4001,00991229,110201  ,0000000009932,台灣嘉義水冰白蝦                        ,1,75.00,75,2177,,,
12456,4211,4001,00991229,120101  ,0000000011315,台灣豚豬霜降肉塊                        ,1,80.00,80,2177,,,
12456,4211,4001,00991229,120103  ,0000000013865,台灣黑毛豬五花火鍋肉片                  ,1,38.00,38,2177,,,
12456,4211,4001,00991229,210101  ,0000010001063,台灣紅菜                                ,2,20.50,41,2177,,,
12456,4211,4001,00991229,210101  ,0000010001073,台灣茼萵                                ,1,26.00,26,2177,,,
12456,4211,4001,00991229,210102  ,0000010034902,台灣有機菠菜                            ,2,35.50,71,2177,,,
12456,4211,4001,00991229,210201  ,0000000031695,台灣馬鈴薯                              ,1,27.00,27,2177,,,
12456,4211,4001,00991229,210201  ,0000000031620,日本山藥15入                            ,1,122.00,122,2177,,,
12456,4211,4001,00991229,210301  ,0000000032731,台灣高麗菜2/1粒                         ,1,19.00,19,2177,,,
12456,4211,4001,00991229,210302  ,0000000005401,台灣青花苔                              ,1,31.00,31,2177,,,
12456,4211,4001,00991229,210401  ,0000010057007,台灣精緻洋菇-200G                       ,1,63.00,63,2177,,,
12456,4211,4001,00991229,210401  ,0000010057010,台灣精緻木耳-200g                       ,1,41.00,41,2177,,,
12456,4211,4001,00991229,210501  ,0000010038318,台灣老薑                                ,1,31.00,31,2177,,,
12456,4211,4001,00991229,210501  ,0000000017602,台灣薑絲(盒)                            ,1,19.00,19,2177,,,
12456,4211,4001,00991229,220701  ,0000000031359,日本王林蘋果40入_盒                     ,1,96.00,96,2177,,,
12456,4211,4001,00991229,220801  ,0000000004134,台灣巨峰葡萄16入(盒)                    ,1,43.00,43,2177,,,
12456,4211,4001,00991229,220902  ,0000000021301,台灣柳丁                                ,1,47.00,47,2177,,,
12456,4211,4001,00991229,310101  ,0000010002265,林鳳營鮮乳-全脂228ml                    ,1,18.00,18,2177,,,
12456,4211,4001,00991229,310303  ,0000010001426,雪印咖啡鮮奶油 50入                     ,1,110.00,110,2177,,,
12456,4211,4001,00991229,310303  ,0000010001426,雪印咖啡鮮奶油 50入                     ,1,110.00,110,2177,,,
12456,4211,4001,00991229,310601  ,0000030000183,義美湯的豆腐290g                        ,1,12.00,12,2177,,,
12456,4211,4001,00991229,410403  ,0000010005291,牛頭牌原味高湯-411g                     ,1,23.00,23,2177,,,
12456,4211,4001,00991229,410403  ,0000010005291,牛頭牌原味高湯-411g                     ,1,23.00,23,2177,,,
12456,4211,4001,00991229,410601  ,0000030011322,康師傅麻油藥膳細麵(單包)89g±4.5g       ,1,18.00,18,2177,,,
12456,4211,4001,00991229,410601  ,0000030007551,康師傅當歸枸杞細麵87g                   ,3,17.33,52,2177,,,
12456,4211,4001,00991229,410607  ,0000010008494,龍口小寬粉-4束180G                      ,1,43.00,43,2177,,,
12456,4211,4001,00991229,420102  ,0000010073359,義美小泡芙(咖啡)-57g                    ,1,21.00,21,2177,,,
12456,4211,4001,00991229,420102  ,0000010010176,義美牛奶小泡芙-57g                      ,1,21.00,21,2177,,,
12456,4211,4001,00991229,420103  ,0000010031328,掬水軒迷你口糧_90g                      ,1,10.00,10,2177,,,
12456,4211,4001,00991229,420309  ,0000010058965,優群濟州島海苔-3入                      ,2,21.50,43,2177,,,
12456,4211,4001,00991229,510402  ,0000010079139,多芬潤澤柔嫩洗面乳100g                  ,1,86.00,86,2177,,,
12456,4211,4001,00991229,510806  ,0000010030318,99元均一品(日用品)                      ,1,78.00,78,2177,,,
12456,4211,4001,00991229,510806  ,0000010030318,99元均一品(日用品)                      ,1,78.00,78,2177,,,
12456,4211,4001,00991229,510806  ,0000010030318,99元均一品(日用品)                      ,1,78.00,78,2177,,,
12456,4211,4001,00991229,510806  ,0000010030318,99元均一品(日用品)                      ,1,78.00,78,2177,,,
12456,4211,4001,00991229,530101  ,0000010074784,池上芋香香米-1.5kg                      ,1,141.00,141,2177,,,
12456,4211,4001,00991229,530101  ,0000030000968,池上名物越光米3KG                       ,1,264.00,264,2177,,,
12476,4174,4001,00990812,530101  ,0000030011742,米圃精饌米-4kg                          ,1,129.00,129,129,,,
12537,4038,4001,00990813,221108  ,0000000002140,台灣酪梨                                ,1,48.00,48,571,,,
12537,4038,4001,00990813,221108  ,0000000002140,台灣酪梨                                ,1,47.00,47,571,,,
12537,4038,4001,00990813,410103  ,0000030009384,泰山不飽和健康調合油2L                  ,1,109.00,109,571,,,
12537,4038,4001,00990813,410103  ,0000030009384,泰山不飽和健康調合油2L                  ,1,109.00,109,571,,,
12537,4038,4001,00990813,530101  ,0000030011742,米圃精饌米-4kg                          ,2,129.00,258,571,,,
12538,4038,4001,00991218,420103  ,0000010028433,優龍ACE加鈣營養餅_200g                  ,1,49.00,49,184,,,
12538,4038,4001,00991218,530101  ,0000030011742,米圃精饌米-4kg                          ,1,135.00,135,184,,,
12548,4177,4001,00991120,530101  ,0000010027037,銀川有機長秈白米2kg                     ,1,240.00,240,240,,,
12560,4081,4001,00990824,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,569,,,
12560,4081,4001,00990824,530101  ,0000010021531,大橋壽司米 -2.5kg                       ,1,189.00,189,569,,,
12560,4081,4001,00990824,530101  ,0000010021531,大橋壽司米 -2.5kg                       ,2,189.00,378,569,,,
12561,4081,4001,00990901,310101  ,0000010056615,林鳳營鮮奶-全脂2728ml                   ,3,195.00,585,774,,,
12561,4081,4001,00990901,530101  ,0000010021531,大橋壽司米 -2.5kg                       ,1,189.00,189,774,,,
12562,4081,4001,00990901,310101  ,0000010056615,林鳳營鮮奶-全脂2728ml                   ,3,195.00,585,774,,,
12562,4081,4001,00990901,530101  ,0000010021531,大橋壽司米 -2.5kg                       ,1,189.00,189,774,,,
12657,4074,4001,00991128,310101  ,0000010056615,林鳳營鮮奶-全脂2728ml                   ,1,198.00,198,452,,,
12657,4074,4001,00991128,320103  ,0000010063709,林鳳營鮮軟吐司                          ,1,55.00,55,452,,,
12657,4074,4001,00991128,530101  ,0000010056926,中興香米-3kg                            ,1,199.00,199,452,,,
12661,3978,4001,00990912,210301  ,0000000003431,台灣高冷高麗菜                          ,1,41.00,41,1032,,,
12661,3978,4001,00990912,210401  ,0000000004190,台灣秀珍菇(120g)                        ,1,42.00,42,1032,,,
12661,3978,4001,00990912,210401  ,0000010057010,台灣精緻木耳-200g                       ,1,42.00,42,1032,,,
12661,3978,4001,00990912,310101  ,0000010001454,林鳳營鮮乳-低脂1857ml                   ,1,135.00,135,1032,,,
12661,3978,4001,00990912,310201  ,0000010002260,光泉晶球優酪乳(低脂)-940g               ,1,69.00,69,1032,,,
12661,3978,4001,00990912,320201  ,0000010072772,奶酥麵包                                ,1,20.00,20,1032,,,
12661,3978,4001,00990912,320201  ,0000010068062,小老鼠                                  ,2,16.00,32,1032,,,
12661,3978,4001,00990912,420102  ,0000030001751,培珀莉薄荷米蘭餅乾-198g                 ,1,135.00,135,1032,,,
12661,3978,4001,00990912,420501  ,0000010010695,盛美家草莓果醬-340g                     ,1,89.00,89,1032,,,
12661,3978,4001,00990912,420503  ,0000010010122,家樂氏格格脆_230g                       ,2,99.00,198,1032,,,
12661,3978,4001,00990912,530101  ,0000010056926,中興香米-3kg                            ,1,229.00,229,1032,,,
12662,3978,4001,00991001,110401  ,0000000003030,台灣基隆牛蒡天婦羅片                    ,1,44.00,44,559,,,
12662,3978,4001,00991001,120202  ,0000000006288,台灣黃金雞棒棒腿塊                      ,1,68.00,68,559,,,
12662,3978,4001,00991001,310601  ,0000010033386,義美鮮嫩豆腐-270g                       ,1,15.00,15,559,,,
12662,3978,4001,00991001,310601  ,0000010033386,義美鮮嫩豆腐-270g                       ,1,15.00,15,559,,,
12662,3978,4001,00991001,410201  ,0000030002113,萬家香大吟釀醬油1150g                   ,1,89.00,89,559,,,
12662,3978,4001,00991001,420503  ,0000010009513,家樂氏可可球250g                        ,1,99.00,99,559,,,
12662,3978,4001,00991001,530101  ,0000010056926,中興香米-3kg                            ,1,229.00,229,559,,,
12676,4200,4001,00991020,310502  ,0000010077434,愛之味寒天-檸檬460ml                    ,1,27.00,27,156,,,
12676,4200,4001,00991020,530101  ,0000030011742,米圃精饌米-4kg                          ,1,129.00,129,156,,,
12739,4054,4001,00991101,110102  ,0000000003127,台灣石班鱸                              ,1,97.00,97,873,,,
12739,4054,4001,00991101,120202  ,0000000006288,台灣黃金雞棒棒腿塊                      ,1,85.00,85,873,,,
12739,4054,4001,00991101,210201  ,0000000032550,美國洋蔥                                ,1,34.00,34,873,,,
12739,4054,4001,00991101,210302  ,0000000020342,美國青花苔                              ,1,49.00,49,873,,,
12739,4054,4001,00991101,210501  ,0000010038318,台灣老薑                                ,1,60.00,60,873,,,
12739,4054,4001,00991101,210501  ,0000010001067,台灣青蔥                                ,1,22.00,22,873,,,
12739,4054,4001,00991101,310301  ,0000010004436,安佳切片乳酪-250g                       ,1,112.00,112,873,,,
12739,4054,4001,00991101,320201  ,0000010063717,全麥吐司                                ,1,60.00,60,873,,,
12739,4054,4001,00991101,320501  ,0000010070093,巧克力大理石(5入                        ,1,55.00,55,873,,,
12739,4054,4001,00991101,530101  ,0000030000968,池上名物越光米3KG                       ,1,299.00,299,873,,,
12745,4180,4001,00991001,310101  ,0000010001399,林鳳營鮮乳-全脂1857ml                   ,1,138.00,138,337,,,
12745,4180,4001,00991001,530101  ,0000030013383,金墩三星正港台灣米-4kg                  ,1,199.00,199,337,,,
12746,4180,4001,00991202,311001  ,0000010028638,EGG冠軍蛋(L)                            ,1,36.00,36,600,,,
12746,4180,4001,00991202,320201  ,0000010063722,奶香麵包                                ,1,65.00,65,600,,,
12746,4180,4001,00991202,410205  ,0000010006768,味全味精中-500g                         ,1,69.00,69,600,,,
12746,4180,4001,00991202,410603  ,0000030008439,ARBELLA螺絲麵                           ,1,54.00,54,600,,,
12746,4180,4001,00991202,410604  ,0000010078394,聯夏義大麵醬蕃茄原味120g*3入            ,1,65.00,65,600,,,
12746,4180,4001,00991202,410604  ,0000010063404,聯夏義大麵醬蛤蠣海鮮3入包               ,1,65.00,65,600,,,
12746,4180,4001,00991202,420102  ,0000010025843,YU-Ki起士夾心餅_160g                    ,1,45.00,45,600,,,
12746,4180,4001,00991202,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,600,,,
12746,4180,4001,00991202,530101  ,0000010056926,中興香米-3kg                            ,1,199.00,199,600,,,
12750,4228,4001,00990924,410104  ,0000010072428,得意的一天5珍寶健康調和油2L             ,1,169.00,169,454,,,
12750,4228,4001,00990924,530101  ,0000010039507,多力米4KG                               ,1,285.00,285,454,,,
12769,4284,4002,00990930,310202  ,0000010001817,養樂多(10入)-100cc                      ,1,80.00,80,211,,,
12769,4284,4002,00990930,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,211,,,
12769,4284,4002,00990930,530101  ,0000030011742,米圃精饌米-4kg                          ,1,129.00,129,211,,,
12815,4303,4002,00991117,410203  ,0000010040106,陶華碧老干媽(油辣椒)                    ,1,70.00,70,446,,,
12815,4303,4002,00991117,410203  ,0000010053031,可果美蕃茄醬500g                        ,1,46.00,46,446,,,
12815,4303,4002,00991117,410401  ,0000010006980,HOUSE佛蒙特咖哩(中味)-250g              ,1,122.00,122,446,,,
12815,4303,4002,00991117,410903  ,0000010006375,立頓奶茶隨身包(10入)                    ,1,79.00,79,446,,,
12815,4303,4002,00991117,410903  ,0000010006375,立頓奶茶隨身包(10入)                    ,1,79.00,79,446,,,
12815,4303,4002,00991117,410903  ,0000010006375,立頓奶茶隨身包(10入)                    ,-1,79.00,-79,446,,,
12815,4303,4002,00991117,530101  ,0000030011742,米圃精饌米-4kg                          ,1,129.00,129,446,,,
12816,4303,4002,00991120,110204  ,0000000002991,台灣宜蘭熟小管                          ,1,70.00,70,864,,,
12816,4303,4002,00991120,110402  ,0000010071740,台灣紀文蟹風味蒲鉾-250g                 ,1,139.00,139,864,,,
12816,4303,4002,00991120,110501  ,0000000000580,台灣鰻魚段燒                            ,1,134.00,134,864,,,
12816,4303,4002,00991120,120302  ,0000000006342,美國無骨肩小排                          ,1,134.00,134,864,,,
12816,4303,4002,00991120,120302  ,0000000006342,美國無骨肩小排                          ,1,134.00,134,864,,,
12816,4303,4002,00991120,120302  ,0000000006342,美國無骨肩小排                          ,-1,134.00,-134,864,,,
12816,4303,4002,00991120,210101  ,0000000009694,美國蘿美心                              ,1,99.00,99,864,,,
12816,4303,4002,00991120,210501  ,0000000005880,台灣子薑                                ,1,32.00,32,864,,,
12816,4303,4002,00991120,310804  ,0000030012567,團購名物古早味蔥油餅5片                 ,1,65.00,65,864,,,
12816,4303,4002,00991120,510906  ,0000010056355,MATSUSEI背心袋 10KG                     ,1,2.00,2,864,,,
12816,4303,4002,00991120,530101  ,0000010021531,大橋壽司米 -2.5kg                       ,1,189.00,189,864,,,
12817,4303,4002,00991213,120404  ,0000010000950,屏東富統培根                            ,1,75.00,75,866,,,
12817,4303,4002,00991213,210101  ,0000000009694,美國蘿美心                              ,1,99.00,99,866,,,
12817,4303,4002,00991213,210101  ,0000010001071,台灣小白菜                              ,1,22.00,22,866,,,
12817,4303,4002,00991213,210101  ,0000010001071,台灣小白菜                              ,1,22.00,22,866,,,
12817,4303,4002,00991213,310202  ,0000010001817,養樂多(10入)-100cc                      ,1,80.00,80,866,,,
12817,4303,4002,00991213,310808  ,0000010028698,義美ｅ家小館玉米可樂餅-180g             ,1,48.00,48,866,,,
12817,4303,4002,00991213,520301  ,0000030016056,玉山台灣高梁酒(58%)2入-0.3L+0.08L       ,1,300.00,300,866,,,
